_version_,age_in_days,age_in_weeks,allele_accession_id,allele_symbol,allelic_composition,biological_sample_group,category,colony_id,data_point,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,discrete_point,download_file_path,experiment_id,experiment_source_id,external_sample_id,file_type,gene_accession_id,gene_symbol,genetic_background,id,increment_value,life_stage_acc,life_stage_name,litter_id,metadata,metadata_group,observation_id,observation_type,parameter_name,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_sequence_id,procedure_stable_id,production_center,project_name,sex,specimen_id,strain_accession_id,strain_name,sub_term_description,sub_term_id,sub_term_name,text_value,time_point,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity
1816870751531171851,65,9,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,As expected,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-05T00:00:00Z,2017-04-11T00:00:00Z,EFO:0002948,postnatal,,,0fd0d4405d209930117c10bc12c4cc73,771405_160165,SLC22A17-DEL400-EM1-B6N-IC/4.1A_6308433,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,26e78247-d7a4-4044-8cb8-9d1e679011fe,,IMPCLS:0005,Early adult,4027527,"['Experimenter ID = 3641281', 'Location of test = LAF cabinet', 'Number of animals in cage = 5', 'Number of days since cage changed = 6.0', 'Size of squares in arena = 121.0']",c0d04946009ff863da92165975d6bed3,cf7717407409666f2798445cb32ddba4,categorical,Skin texture - tail,IMPC_CSD_067_001,MRC Harwell,Harwell,HRWL_001,IMPC_CSD,Combined SHIRPA and Dysmorphology,,IMPC_CSD_003,MRC Harwell,MRC,female,ab4e41d253d841e5fe83b7967c32ba90,MGI:2164831,C57BL/6NTac,,,,,,22.39,2017-04-13T00:00:00Z,67,IMPC_BWT_001_001,heterozygote
1816870752453918724,74,10,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,349.8,IMPC,2017-02-05T00:00:00Z,2017-04-20T00:00:00Z,EFO:0002948,postnatal,,,23f453997b0db97d2abca6417302d2a0,771534_160887,SLC22A17-DEL400-EM1-B6N-IC/4.1H_6308440,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,a9535ad0-f490-4f60-9f02-a4143ac1e048,,IMPCLS:0005,Early adult,4027527,"['Acoustic startle response measure = Max peak', 'Background noise = 53', 'Equipment ID = Left Hand Side Machine', 'Equipment manufacturer = Med Associates Inc., VT, USA', 'Equipment model = Med Associates Acoustic Startle Model - Startle Cubicle (ENV 022S) (reconfigured)', 'Experimenter ID = 3642255', 'In-chamber adapt time = 300', 'Inter PP-S stimulus interval = 80', 'Inter-trial interval = random 20-30', 'Mouse chamber ID = l2', 'Mouse chamber dimension = 4 x 9', 'Number of trials = 90', 'Pre-pulse stimulus 1 = 56', 'Pre-pulse stimulus 2 = 58', 'Pre-pulse stimulus 3 = 65', 'Software version = Med Associates Startle Reflex Vers. 6.00', 'Sound generator manufacturer = Med Associates Inc., VT, USA', 'Sound generator model = PHM 255A', 'Sound-proof box dimension = 50.8 x 33 x 30.5cm', 'Startle stimulus = 120', 'Stimulus order = Pseudo-random']",9db30c6b1c2baa8cb053d864024a2a2d,887c1fb0db11b4a8b8842a1b6892fea3,unidimensional,Response amplitude - PP2_S,IMPC_ACS_008_001,MRC Harwell,Harwell,HRWL_001,IMPC_ACS,Acoustic Startle and Pre-pulse Inhibition (PPI),,IMPC_ACS_003,MRC Harwell,MRC,male,79ff93423e5053c1158b0d999f5a336b,MGI:2164831,C57BL/6NTac,,,,,,26.97,2017-04-20T00:00:00Z,74,IMPC_BWT_001_001,heterozygote
1816870752543047686,63,9,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,As expected,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-07T00:00:00Z,2017-04-11T00:00:00Z,EFO:0002948,postnatal,,,87588a082664660757e7bd08880ebb53,771331_160154,SLC22A17-DEL400-EM1-B6N-IC/7.2F_6309979,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,c4558ce1-0587-41d0-99df-5b0bdf9a4ed7,,IMPCLS:0005,Early adult,4027726,"['Experimenter ID = 3642093', 'Location of test = LAF cabinet', 'Number of animals in cage = 5', 'Number of days since cage changed = 6.0', 'Size of squares in arena = 121.0']",c0d04946009ff863da92165975d6bed3,9efd9cfabf03e83f67aac897bc45bbb3,categorical,Forelimb digit - number,IMPC_CSD_044_002,MRC Harwell,Harwell,HRWL_001,IMPC_CSD,Combined SHIRPA and Dysmorphology,,IMPC_CSD_003,MRC Harwell,MRC,female,10ae3a3f77119fe2f6e8b21ce92b0093,MGI:2164831,C57BL/6NTac,,,,,,18.82,2017-04-13T00:00:00Z,65,IMPC_BWT_001_001,heterozygote
1816870753029586944,114,16,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,0.02,IMPC,2017-02-07T00:00:00Z,2017-06-01T00:00:00Z,EFO:0002948,postnatal,,,8c856570d2558659767544c8dfac7f70,788831_164107,SLC22A17-DEL400-EM1-B6N-IC/7.2A_6309974,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,0430fe7f-be5d-471a-b5e1-18765f5732ed,,IMPCLS:0005,Early adult,4027726,"['Anesthesia used for blood collection = Gas anaesthesia with Isofluorane', 'Anticoagulant = EDTA', 'Blood analysis experimenter ID = 3645257', 'Blood collection experimenter ID = 3645257', 'Blood collection tubes = Kabe Labortechnik 200ul EDTA', 'Date and time of blood collection = 2017-06-01T00:00:00+0100', 'Date and time of sacrifice = 2017-06-01T00:00:00+0100', 'Equipment ID = Haematology analyser', 'Equipment manufacturer = Siemens Medical Solutions Diagnostics', 'Equipment model = Advia 2120', 'ID for blood collection SOP = null', 'Method of blood collection = Retro-orbital puncture', 'Samples kept on ice between collection and analysis = No', 'Service-related calibration start date = 2014-06-23', 'Storage temperature from blood collection until measurement = 18-22']",b7b9542632ea20cf45b1b8c41fa5aa5b,c0ddf82b067339873e21e070f0511cef,unidimensional,Basophil cell count,IMPC_HEM_037_001,MRC Harwell,Harwell,HRWL_001,IMPC_HEM,Hematology,,IMPC_HEM_002,MRC Harwell,MRC,female,b509dc31f62412b79ce95ad55d83ebb4,MGI:2164831,C57BL/6NTac,,,,,,20.68,2017-06-01T00:00:00Z,114,IMPC_BWT_001_001,heterozygote
1816870788682219533,114,16,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,28.0,IMPC,2017-02-07T00:00:00Z,2017-06-01T00:00:00Z,EFO:0002948,postnatal,,,804e5625dc1b64a4ee843e90fae5316d,788897_164107,SLC22A17-DEL400-EM1-B6N-IC/7.2H_6309981,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,2311c562-8a91-494a-844d-178ef5bf6fe0,,IMPCLS:0005,Early adult,4027726,"['Anesthesia used for blood collection = Gas anaesthesia with Isofluorane', 'Anticoagulant = EDTA', 'Blood analysis experimenter ID = 3645257', 'Blood collection experimenter ID = 3645257', 'Blood collection tubes = Kabe Labortechnik 200ul EDTA', 'Date and time of blood collection = 2017-06-01T00:00:00+0100', 'Date and time of sacrifice = 2017-06-01T00:00:00+0100', 'Equipment ID = Haematology analyser', 'Equipment manufacturer = Siemens Medical Solutions Diagnostics', 'Equipment model = Advia 2120', 'ID for blood collection SOP = null', 'Method of blood collection = Retro-orbital puncture', 'Samples kept on ice between collection and analysis = No', 'Service-related calibration start date = 2014-06-23', 'Storage temperature from blood collection until measurement = 18-22']",b7b9542632ea20cf45b1b8c41fa5aa5b,751c071ece3b0cb8404af5e6a81e6e4d,unidimensional,Mean cell hemoglobin concentration,IMPC_HEM_007_001,MRC Harwell,Harwell,HRWL_001,IMPC_HEM,Hematology,,IMPC_HEM_002,MRC Harwell,MRC,male,0e1d9808c50dab5c411a33fde68d273d,MGI:2164831,C57BL/6NTac,,,,,,29.42,2017-06-01T00:00:00Z,114,IMPC_BWT_001_001,heterozygote
1816870788896129026,62,8,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,3888.2246,IMPC,2017-02-07T00:00:00Z,2017-04-10T00:00:00Z,EFO:0002948,postnatal,,,e02741304152023ae446d6dda4c85294,771329_194504,SLC22A17-DEL400-EM1-B6N-IC/7.2A_6309974,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,999cf937-752b-4761-920d-dc580f5bf8e6,,IMPCLS:0005,Early adult,4027726,"['Arena Size = 44x44', 'Central zone surface area = 40', 'Equipment ID = Open Field', 'Equipment manufacturer = Noldus', 'Equipment model = Unknown', 'Experimenter ID = 3641281', 'Light intensity in the centre of the arena = 150-200', 'Periphery zone = 8', 'Software Version = Ethovision XT v8.5', 'Type of analysis = Video tracking']",56fc4fb270db8e34bc38771dbb5392a8,3090b43b2dea41ac77b270db36e515a0,unidimensional,Periphery distance travelled,IMPC_OFD_010_001,MRC Harwell,Harwell,HRWL_001,IMPC_OFD,Open Field,,IMPC_OFD_001,MRC Harwell,MRC,female,b509dc31f62412b79ce95ad55d83ebb4,MGI:2164831,C57BL/6NTac,,,,,,17.52,2017-04-13T00:00:00Z,65,IMPC_BWT_001_001,heterozygote
1816870790135545867,116,16,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-05T00:00:00Z,2017-06-01T00:00:00Z,EFO:0002948,postnatal,,,d3ffb07dbbdf91680fd84c083a9449dc,771534_164083,SLC22A17-DEL400-EM1-B6N-IC/4.1H_6308440,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,f85d770c-7319-49f8-bcc3-61f6046f11a9,,IMPCLS:0005,Early adult,4027527,"['Balance manufacturer = Sartorius', 'Balance model = Secura', 'Date of sacrifice = 2017-06-01T00:00:00+0100', 'Equipment ID = Nikon Coolpix cameras', 'Equipment manufacturer = Nikon', 'Equipment model = 1 x AW 110', 'Experimenter ID = 1804', 'Eye fixative = Davidsons', 'Fixative = Neutral buffered formalin', 'ID for sample banking protocol = null', 'Method of Blood Collection = Retro-orbital puncture', 'Method of sacrifice = Isoflurane overdose and exsanguination']",d41d8cd98f00b204e9800998ecf8427e,f7862bbb69068d0f7b6c62e39a38b298,ontological,Prostate,IMPC_PAT_026_002,MRC Harwell,Harwell,HRWL_001,IMPC_PAT,Gross Pathology and Tissue Collection,,IMPC_PAT_002,MRC Harwell,MRC,male,79ff93423e5053c1158b0d999f5a336b,MGI:2164831,C57BL/6NTac,"['normal viability, fertility, appearance and behavior; reported phenotype is indistinguishable from controls']",['MP:0002169'],['no abnormal phenotype detected'],,,31.37,2017-06-01T00:00:00Z,116,IMPC_BWT_001_001,heterozygote
1816870791902396418,65,9,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,Fluid movement,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-05T00:00:00Z,2017-04-11T00:00:00Z,EFO:0002948,postnatal,,,3086943b2cfbfc00618c9664545597e9,771330_160153,SLC22A17-DEL400-EM1-B6N-IC/8.1A_6308456,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,7cc091a4-8d64-42ad-81ba-2b8c94a3f976,,IMPCLS:0005,Early adult,4027530,"['Experimenter ID = 3642093', 'Location of test = LAF cabinet', 'Number of animals in cage = 5', 'Number of days since cage changed = 6.0', 'Size of squares in arena = 121.0']",c0d04946009ff863da92165975d6bed3,56477628abb20a65bdecc65038003a74,categorical,Gait,IMPC_CSD_033_001,MRC Harwell,Harwell,HRWL_001,IMPC_CSD,Combined SHIRPA and Dysmorphology,,IMPC_CSD_003,MRC Harwell,MRC,female,0f12f8af49176c85f4bac93449a6987d,MGI:2164831,C57BL/6NTac,,,,,,20.3,2017-04-13T00:00:00Z,67,IMPC_BWT_001_001,heterozygote
1816870793735307273,99,14,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,normal,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-05T00:00:00Z,2017-05-15T00:00:00Z,EFO:0002948,postnatal,,,c4dc3cd898487df22a1a1fa4e4377c90,771332_169951,SLC22A17-DEL400-EM1-B6N-IC/7.1B_6308448,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,a26f51d2-c4b7-4856-8646-aea224430bc7,,IMPCLS:0005,Early adult,4027529,"['Experimenter ID (analysis) = 3642155', 'Experimenter ID (scan) = 3642155', 'Scanner equipment manufacturer = Faxitron X-Ray Corporation', 'Settings level = 1', 'Settings time of exposure = 3', 'Voltage settings = 26', 'Xray equipment ID = X-Ray Machine 2', 'Xray equipment manufacturer = Faxitron X-Ray Corporation', 'Xray equipment model = MX-20-DC4']",2970f5aa28277b1582da7b15eb8898a7,bac6b0e9ea997020badfc55402c1e22d,categorical,Skull shape,IMPC_XRY_001_001,MRC Harwell,Harwell,HRWL_001,IMPC_XRY,X-ray,,IMPC_XRY_001,MRC Harwell,MRC,female,d013d2887fd9cfaf4b24324b07ad1a0a,MGI:2164831,C57BL/6NTac,,,,,,22.39,2017-05-15T00:00:00Z,99,IMPC_DXA_001_001,heterozygote
1816870793820241926,106,15,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,absent,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-07T00:00:00Z,2017-05-24T00:00:00Z,EFO:0002948,postnatal,,,9a54fea11512327271fa1ccab4188a3e,781328_163604,SLC22A17-DEL400-EM1-B6N-IC/7.2H_6309981,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,9f41ea0a-0d56-42ab-a30e-38d3e743be45,,IMPCLS:0005,Early adult,4027726,"['Dilation Method = Tropicamide', 'Experimenter ID = 1804', 'General Anesthetic = No anesthesia', 'Ophthalmoscope Equipment ID = Ophthalmoscope', 'Ophthalmoscope Equipment Manufacturer = Heine / Volk', 'Ophthalmoscope Equipment Model = OMEGA 180 / Superfield NC', 'Slit Lamp Equipment ID = Slit lamp', 'Slit Lamp Equipment Manufacturer = Zeiss', 'Slit Lamp Equipment Model = 30 SL-M', 'Topical Anesthetic = No anesthesia']",1e5c45951a080f3853c51846fa1e1e03,ddd9b0c5bcd74398196dc1566448df30,categorical,Corneal vascularization,IMPC_EYE_009_001,MRC Harwell,Harwell,HRWL_001,IMPC_EYE,Eye Morphology,,IMPC_EYE_001,MRC Harwell,MRC,male,0e1d9808c50dab5c411a33fde68d273d,MGI:2164831,C57BL/6NTac,,,,,,29.41,2017-05-24T00:00:00Z,106,IMPC_BWT_001_001,heterozygote
1816870794113843202,91,13,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,16.87,IMPC,2017-02-07T00:00:00Z,2017-05-09T00:00:00Z,EFO:0002948,postnatal,,,913801b4ccd7339372300f37d97b8aa8,771331_162174,SLC22A17-DEL400-EM1-B6N-IC/7.2F_6309979,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,c6a7775e-bdac-488d-b4d8-797ce82f5d47,,IMPCLS:0005,Early adult,4027726,"['Equipment ID = IPGTT Machine 1', 'Equipment manufacturer = Abbott', 'Equipment model = Alphatrak 2', 'Experimenter ID = 3642093', 'Mouse restrained = yes', 'Type of strip = Whole blood']",e83acfe3e5f793d40cb45e24af822d1f,62425a6c8b8d37374881548f41154ac1,unidimensional,Body Weight,IMPC_IPG_001_001,MRC Harwell,Harwell,HRWL_001,IMPC_IPG,Intraperitoneal glucose tolerance test (IPGTT),,IMPC_IPG_001,MRC Harwell,MRC,female,10ae3a3f77119fe2f6e8b21ce92b0093,MGI:2164831,C57BL/6NTac,,,,,,,,,,heterozygote
1816870794481893377,65,9,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,4106.7744,IMPC,2017-02-05T00:00:00Z,2017-04-11T00:00:00Z,EFO:0002948,postnatal,,,70f307e79c2fa4727cbcc7bf41bc1d6c,771534_171736,SLC22A17-DEL400-EM1-B6N-IC/4.1H_6308440,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,7914d39d-bafb-4c9b-a550-a58dd526797c,,IMPCLS:0005,Early adult,4027527,"['Arena Size = 44x44', 'Central zone surface area = 40', 'Equipment ID = Open Field', 'Equipment manufacturer = Noldus', 'Equipment model = Unknown', 'Experimenter ID = 3641281', 'Light intensity in the centre of the arena = 150-200', 'Periphery zone = 8', 'Software Version = Ethovision XT v8.5', 'Type of analysis = Video tracking']",56fc4fb270db8e34bc38771dbb5392a8,2e5d9e32940aa0eb539a5a07be305595,unidimensional,Periphery distance travelled,IMPC_OFD_010_001,MRC Harwell,Harwell,HRWL_001,IMPC_OFD,Open Field,,IMPC_OFD_001,MRC Harwell,MRC,male,79ff93423e5053c1158b0d999f5a336b,MGI:2164831,C57BL/6NTac,,,,,,27.17,2017-04-13T00:00:00Z,67,IMPC_BWT_001_001,heterozygote
1816870780051390467,65,9,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,As expected,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-05T00:00:00Z,2017-04-11T00:00:00Z,EFO:0002948,postnatal,,,e6361263f186c4a3caa079997f460f5a,771406_160166,SLC22A17-DEL400-EM1-B6N-IC/4.1B_6308434,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,24ef161b-c08a-4f62-b36c-1aa93fc0eb29,,IMPCLS:0005,Early adult,4027527,"['Experimenter ID = 3641281', 'Location of test = LAF cabinet', 'Number of animals in cage = 5', 'Number of days since cage changed = 6.0', 'Size of squares in arena = 121.0']",c0d04946009ff863da92165975d6bed3,22c53ea0b6599c6288fd98b309079f8f,categorical,Vibrissae - presence,IMPC_CSD_023_001,MRC Harwell,Harwell,HRWL_001,IMPC_CSD,Combined SHIRPA and Dysmorphology,,IMPC_CSD_003,MRC Harwell,MRC,female,b5a1e4cbbd2390821a4ef9763b8078d1,MGI:2164831,C57BL/6NTac,,,,,,20.57,2017-04-13T00:00:00Z,67,IMPC_GRS_003_001,heterozygote
1816870781150298116,116,16,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,54.9,IMPC,2017-02-05T00:00:00Z,2017-06-01T00:00:00Z,EFO:0002948,postnatal,,,263c9743f3cbe73f8ff11d0b8fe66956,788891_164107,SLC22A17-DEL400-EM1-B6N-IC/8.1D_6308459,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,754eee90-f699-4e0c-98b1-2fb182137b62,,IMPCLS:0005,Early adult,4027530,"['Anesthesia used for blood collection = Gas anaesthesia with Isofluorane', 'Anticoagulant = EDTA', 'Blood analysis experimenter ID = 3645257', 'Blood collection experimenter ID = 3645257', 'Blood collection tubes = Kabe Labortechnik 200ul EDTA', 'Date and time of blood collection = 2017-06-01T00:00:00+0100', 'Date and time of sacrifice = 2017-06-01T00:00:00+0100', 'Equipment ID = Haematology analyser', 'Equipment manufacturer = Siemens Medical Solutions Diagnostics', 'Equipment model = Advia 2120', 'ID for blood collection SOP = null', 'Method of blood collection = Retro-orbital puncture', 'Samples kept on ice between collection and analysis = No', 'Service-related calibration start date = 2014-06-23', 'Storage temperature from blood collection until measurement = 18-22']",b7b9542632ea20cf45b1b8c41fa5aa5b,b16b5c5dfc9bd058bc7925ed451cdd0a,unidimensional,Hematocrit,IMPC_HEM_004_001,MRC Harwell,Harwell,HRWL_001,IMPC_HEM,Hematology,,IMPC_HEM_002,MRC Harwell,MRC,male,4770d8a06ffbff0827f2b4d09ce187a9,MGI:2164831,C57BL/6NTac,,,,,,31.38,2017-06-01T00:00:00Z,116,IMPC_HWT_007_001,heterozygote
1816870781407199234,116,16,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,14.1,IMPC,2017-02-05T00:00:00Z,2017-06-01T00:00:00Z,EFO:0002948,postnatal,,,26dbf9cf8f2c8611c3d4fc1f9e0f1b45,788855_164107,SLC22A17-DEL400-EM1-B6N-IC/4.1B_6308434,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,460dc83b-47be-4122-87ae-a8c9a128b8c3,,IMPCLS:0005,Early adult,4027527,"['Anesthesia used for blood collection = Gas anaesthesia with Isofluorane', 'Anticoagulant = EDTA', 'Blood analysis experimenter ID = 3645257', 'Blood collection experimenter ID = 3645257', 'Blood collection tubes = Kabe Labortechnik 200ul EDTA', 'Date and time of blood collection = 2017-06-01T00:00:00+0100', 'Date and time of sacrifice = 2017-06-01T00:00:00+0100', 'Equipment ID = Haematology analyser', 'Equipment manufacturer = Siemens Medical Solutions Diagnostics', 'Equipment model = Advia 2120', 'ID for blood collection SOP = null', 'Method of blood collection = Retro-orbital puncture', 'Samples kept on ice between collection and analysis = No', 'Service-related calibration start date = 2014-06-23', 'Storage temperature from blood collection until measurement = 18-22']",b7b9542632ea20cf45b1b8c41fa5aa5b,1d20efc477bdfa39102d6041b149ae2d,unidimensional,Mean corpuscular hemoglobin,IMPC_HEM_006_001,MRC Harwell,Harwell,HRWL_001,IMPC_HEM,Hematology,,IMPC_HEM_002,MRC Harwell,MRC,female,b5a1e4cbbd2390821a4ef9763b8078d1,MGI:2164831,C57BL/6NTac,,,,,,20.74,2017-06-01T00:00:00Z,116,IMPC_BWT_001_001,heterozygote
1816870783390056453,106,15,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,present,H-SLC22A17-DEL400-EM1-B6N,,IMPC,2017-02-07T00:00:00Z,2017-05-24T00:00:00Z,EFO:0002948,postnatal,,,d6c6618ba0038b204ae2d5e9359f5784,771535_163602,SLC22A17-DEL400-EM1-B6N-IC/7.2I_6309982,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,a8c90dad-91a5-4a5f-bf5d-bcadb0810eda,,IMPCLS:0005,Early adult,4027726,"['Dilation Method = Tropicamide', 'Experimenter ID = 1804', 'General Anesthetic = No anesthesia', 'Ophthalmoscope Equipment ID = Ophthalmoscope', 'Ophthalmoscope Equipment Manufacturer = Heine / Volk', 'Ophthalmoscope Equipment Model = OMEGA 180 / Superfield NC', 'Slit Lamp Equipment ID = Slit lamp', 'Slit Lamp Equipment Manufacturer = Zeiss', 'Slit Lamp Equipment Model = 30 SL-M', 'Topical Anesthetic = No anesthesia']",1e5c45951a080f3853c51846fa1e1e03,4ba7950cd74e57d0eac84d5a8a605950,categorical,Eye,IMPC_EYE_001_001,MRC Harwell,Harwell,HRWL_001,IMPC_EYE,Eye Morphology,,IMPC_EYE_001,MRC Harwell,MRC,male,8ea0e2fa99dac154ae6a510f709920d6,MGI:2164831,C57BL/6NTac,,,,,,28.89,2017-05-24T00:00:00Z,106,IMPC_BWT_001_001,heterozygote
1816870783522177027,113,16,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,56.0,IMPC,2017-02-08T00:00:00Z,2017-06-01T00:00:00Z,EFO:0002948,postnatal,,,b1274a184195665164a9964c8c7d9549,788864_164108,SLC22A17-DEL400-EM1-B6N-IC/1.2A_6310759,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,37529970-fa4a-4599-bb9a-0d3f09122b4d,,IMPCLS:0005,Early adult,4027831,"['Anesthesia used for blood collection = Gas anaesthesia with Isofluorane', 'Anticoagulant = Lithium Heparin', 'Blood analysis experimenter ID = 3645257', 'Blood collection experimenter ID = 3645257', 'Blood collection tubes = Kabe Labortechnik 1000ul Lithium Heparin', 'Date and time of blood collection = 2017-06-01T00:00:00+0100', 'Date and time of sacrifice = 2017-06-01T00:00:00+0100', 'Equipment ID = Clinical chemistry analyser', 'Equipment manufacturer = Beckman Coulter', 'Equipment model = AU 680', 'ID of blood collection SOP = null', 'Method of blood collection = Retro-orbital puncture', 'Sample dilution = Neat plasma', 'Sample status = Fresh', 'Samples kept on ice between collection and analysis = Yes', 'Storage temperature from blood collection till measurement = 18-22']",fe2b2bcd9196ce3e10ebc4d09c023ec4,3637d25c98c3c524ab0fa28a6b7ee5f8,unidimensional,Creatine kinase,IMPC_CBC_028_001,MRC Harwell,Harwell,HRWL_001,IMPC_CBC,Clinical Chemistry,,IMPC_CBC_002,MRC Harwell,MRC,female,7ef0b2f37959f63b61beef763f9b2304,MGI:2164831,C57BL/6NTac,,,,,,28.09,2017-06-01T00:00:00Z,113,IMPC_BWT_001_001,heterozygote
1816870784211091467,62,8,MGI:6144258,Slc22a17<em1(IMPC)H>,Slc22a17<em1(IMPC)H>/Slc22a17<+>,experimental,,H-SLC22A17-DEL400-EM1-B6N,134.16,IMPC,2017-02-08T00:00:00Z,2017-04-11T00:00:00Z,EFO:0002948,postnatal,10.0,,0b88bb4b7f47fee813ee2b1a23812612,771760_171741,SLC22A17-DEL400-EM1-B6N-IC/1.2H_6310766,,MGI:1926225,Slc22a17,involves: C57BL/6NTac,06cdd63e-d735-478f-bc33-520fed2f1061,,IMPCLS:0005,Early adult,4027831,"['Arena Size = 44x44', 'Central zone surface area = 40', 'Equipment ID = Open Field', 'Equipment manufacturer = Noldus', 'Equipment model = Unknown', 'Experimenter ID = 3641281', 'Light intensity in the centre of the arena = 150-200', 'Periphery zone = 8', 'Software Version = Ethovision XT v8.5', 'Type of analysis = Video tracking']",56fc4fb270db8e34bc38771dbb5392a8,db7861dde9b41d016458d4d6262cf0b2,time_series,Whole arena resting time series,IMPC_OFD_001_001,MRC Harwell,Harwell,HRWL_001,IMPC_OFD,Open Field,,IMPC_OFD_001,MRC Harwell,MRC,male,3315995b8733f03cabf09d1f80b5a496,MGI:2164831,C57BL/6NTac,,,,,2017-04-11T00:00:00Z,29.09,2017-04-13T00:00:00Z,64,IMPC_GRS_003_001,heterozygote
