_version_,age_in_days,age_in_weeks,allele_accession_id,allele_symbol,allelic_composition,biological_sample_group,category,colony_id,data_point,datasource_name,date_of_birth,date_of_experiment,developmental_stage_acc,developmental_stage_name,discrete_point,download_file_path,experiment_id,experiment_source_id,external_sample_id,file_type,gene_accession_id,gene_symbol,genetic_background,id,increment_value,life_stage_acc,life_stage_name,litter_id,metadata,metadata_group,observation_id,observation_type,parameter_name,parameter_stable_id,phenotyping_center,pipeline_name,pipeline_stable_id,procedure_group,procedure_name,procedure_sequence_id,procedure_stable_id,production_center,project_name,sex,specimen_id,strain_accession_id,strain_name,sub_term_description,sub_term_id,sub_term_name,text_value,time_point,weight,weight_date,weight_days_old,weight_parameter_stable_id,zygosity
1816870772926316548,112,16,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,0.55,IMPC,2020-09-01T00:00:00Z,2020-12-22T00:00:00Z,EFO:0002948,postnatal,,,2a14c6ff6043fd0bd76fa942f748ccab,HEM_CR10299-169_2020-12-22,CR10299-169,,MGI:97490,Pax6,involves: C57BL/6NCrl,b1276f41-908f-4d47-88e0-4c9f7a71f9d3,,IMPCLS:0005,Early adult,CR10299_20200901,"['Anesthesia used for blood collection = No anesthesia', 'Anticoagulant = EDTA', 'Blood analysis experimenter ID = 21', 'Blood collection experimenter ID = 91', 'Chip card number = No chip card', 'Date and time of blood collection = 2020-12-22T07:12:19-08:00', 'Date and time of sacrifice = 2020-12-22T07:12:19-08:00', 'Equipment ID = 44', 'Equipment manufacturer = Drew Scientific Instrument', 'Equipment model = Hemavet 950 FS', 'ID for blood collection SOP = PHENO_CBC', 'Method of blood collection = Cardiac puncture', 'Samples kept on ice between collection and analysis = No', 'Storage temperature from blood collection until measurement = 18-22']",f6993f12f5f6daa4a9a7e668c2233c34,de01fff475448db37ee39720479ee0e9,unidimensional,Eosinophil differential count,IMPC_HEM_035_001,UC Davis,UCD Pipeline,UCD_001,IMPC_HEM,Hematology,,IMPC_HEM_002,UC Davis,DTCC,female,e96f4bb61bce9437f3510a371ffeeedf,MGI:2683688,C57BL/6NCrl,,,,,,23.36,2020-12-22T00:00:00Z,112,IMPC_HWT_007_001,heterozygote
1816870775382081537,85,12,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,35.2,IMPC,2020-06-18T00:00:00Z,2020-09-11T00:00:00Z,EFO:0002948,postnatal,,,179017e02cc173ef9bd9030fdfaf830f,ECG_CR10299-147_2020-09-11,CR10299-147,,MGI:97490,Pax6,involves: C57BL/6NCrl,5b338889-0368-4582-b78e-ed4c64813216,,IMPCLS:0005,Early adult,CR10299_20200618,"['Anesthetic = No anesthesia', 'Equipment ID = 13', 'Equipment Manufacturer = Mouse Specifics, Inc.', 'Equipment Model = ECGenie', 'Experimenter ID = 111']",fa584a3426dfb6b6f9d154f32daa7e33,bc5cfb1c8e672b6f084282a929468869,unidimensional,ST,IMPC_ECG_008_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ECG,Electrocardiogram (ECG),,IMPC_ECG_003,UC Davis,DTCC,male,2e247d3127df09782e21a13398ae9dd8,MGI:2683688,C57BL/6NCrl,,,,,,30.15,2020-09-11T00:00:00Z,85,IMPC_BWT_001_001,heterozygote
1816870739037388805,53,7,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,None,CR10299,,IMPC,2020-08-28T00:00:00Z,2020-10-20T00:00:00Z,EFO:0002948,postnatal,,,39dbd2b09b008cfc7ba51c1fd80dfd96,CSD_CR10299-167_2020-10-20,CR10299-167,,MGI:97490,Pax6,involves: C57BL/6NCrl,20f0a5f4-5aff-49f9-80d6-8dc4bf2f3a6c,,IMPCLS:0005,Early adult,CR10299_20200828,"['Experimenter ID = 43', 'Location of test = Open bench', 'Number of animals in cage = 2', 'Size of squares in arena = 12']",5199dc5692dca561ec8ff6be23dd4b58,c35ebb4a1e0ee02440c77f676e754d4a,categorical,Unexpected behaviors,IMPC_CSD_037_001,UC Davis,UCD Pipeline,UCD_001,IMPC_CSD,Combined SHIRPA and Dysmorphology,,IMPC_CSD_003,UC Davis,DTCC,female,38a1494f622cfa03c70681c5e47da6ac,MGI:2683688,C57BL/6NCrl,,,,,,18.26,2020-10-23T00:00:00Z,56,IMPC_GRS_003_001,heterozygote
1816870739154829320,109,15,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,no data for both eyes,CR10299,,IMPC,2020-06-29T00:00:00Z,2020-10-16T00:00:00Z,EFO:0002948,postnatal,,,00368864ea55693836db28796e7d2f38,EYE_CR10299-157_2020-10-16,CR10299-157,,MGI:97490,Pax6,involves: C57BL/6NCrl,b73e1cdc-97e9-46af-ba99-daaefc9a4a66,,IMPCLS:0005,Early adult,CR10299_20200629,"['Dilation Method = Tropicamide+Phenylephrin', 'Experimenter ID = 21', 'General Anesthetic = No anesthesia', 'Ophthalmoscope Equipment ID = 93', 'Ophthalmoscope Equipment Manufacturer = Keeler LTD', 'Ophthalmoscope Equipment Model = SL4 4AA', 'Slit Lamp Equipment ID = 94', 'Slit Lamp Equipment Manufacturer = Kowa', 'Slit Lamp Equipment Model = SL-15', 'Topical Anesthetic = No anesthesia']",082ade3f07e76b4dae5045fd7190d816,594d51b7c0c109e1e214d064688ff98c,categorical,Lens,IMPC_EYE_016_001,UC Davis,UCD Pipeline,UCD_001,IMPC_EYE,Eye Morphology,,IMPC_EYE_003,UC Davis,DTCC,female,401670fbeb7545007d5da9dfb248a7d2,MGI:2683688,C57BL/6NCrl,,,,,,,,,,heterozygote
1816870760125300746,100,14,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,normal,CR10299,,IMPC,2020-06-29T00:00:00Z,2020-10-07T00:00:00Z,EFO:0002948,postnatal,,,a61bc11cbd660afe39a3c210e8fb877b,XRY_CR10299-156_2020-10-07,CR10299-156,,MGI:97490,Pax6,involves: C57BL/6NCrl,eb578567-ecaa-42ec-97ff-4f46d41636f4,,IMPCLS:0005,Early adult,CR10299_20200629,"['Experimenter ID (analysis) = 15', 'Experimenter ID (scan) = 43', 'Settings level = 2', 'Settings time of exposure = 4830', 'Voltage settings = 36', 'Xray equipment ID = 12']",d41d8cd98f00b204e9800998ecf8427e,63e810b971fb283773e93511c4aec902,categorical,Radius,IMPC_XRY_022_001,UC Davis,UCD Pipeline,UCD_001,IMPC_XRY,X-ray,,IMPC_XRY_001,UC Davis,DTCC,female,796cd54893cf88d95cc3af0a6d6dfa03,MGI:2683688,C57BL/6NCrl,,,,,,23.38,2020-10-07T00:00:00Z,100,IMPC_BWT_001_001,heterozygote
1816870716862103554,60,8,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,20.25,IMPC,2020-08-28T00:00:00Z,2020-10-27T00:00:00Z,EFO:0002948,postnatal,,,824902f27de7e1d8da9269084fe2a71b,BWT_CR10299-167_2020-10-27,CR10299-167,,MGI:97490,Pax6,involves: C57BL/6NCrl,78a194d0-418e-4d0d-a424-fa1e8c2d86c3,,IMPCLS:0005,Early adult,CR10299_20200828,"['Date equipment last calibrated = 2020-02-13', 'Equipment ID = 14', 'Equipment manufacturer = Mettler Toledo', 'Equipment model = XS802S', 'Experimenter ID = 120']",d41d8cd98f00b204e9800998ecf8427e,fa37d265955a2e54c328915eff13d050,unidimensional,Body weight,IMPC_BWT_001_001,UC Davis,UCD Pipeline,UCD_001,IMPC_BWT,Body Weight,20201027,IMPC_BWT_001,UC Davis,DTCC,female,38a1494f622cfa03c70681c5e47da6ac,MGI:2683688,C57BL/6NCrl,,,,,,,,,,heterozygote
1816870716961718275,109,15,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,,IMPC,2020-06-18T00:00:00Z,2020-10-05T00:00:00Z,EFO:0002948,postnatal,,,f6dd7fddcce735fcc767ec8e5a2ebf19,HIS_CR10299-146_2020-10-05,CR10299-146,,MGI:97490,Pax6,involves: C57BL/6NCrl,cd2b3ca5-1daa-4070-9a55-9bcfa8589288,,IMPCLS:0005,Early adult,CR10299_20200618,"['Date of sacrifice = 2020-10-05T13:48:09-07:00', 'Experimenter ID = 68', 'Section thickness = 5', 'Severity maximum score = 3', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,b9d305178e4c5906f346e789647f58ff,ontological,Trigeminal V ganglion - MPATH pathological process term,IMPC_HIS_260_002,UC Davis,UCD Pipeline,UCD_001,IMPC_HIS,Histopathology,,IMPC_HIS_003,UC Davis,DTCC,female,9b5ae9af8ee092e9205d9742755c3786,MGI:2683688,C57BL/6NCrl,['No pathological entity observable.'],['MPATH:458'],['normal'],,,27.28,2020-10-05T00:00:00Z,109,UCD_OWT_001_001,heterozygote
1816870718039654409,53,7,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,1.9931092,IMPC,2020-05-14T00:00:00Z,2020-07-06T00:00:00Z,EFO:0002948,postnatal,15.0,,2c958aa20edebc1a90290f56a32616bb,OFD_CR10299-136_2020-07-06,CR10299-136,,MGI:97490,Pax6,involves: C57BL/6NCrl,5c72c57c-a7ab-4275-8f97-44668e28e2aa,,IMPCLS:0005,Early adult,CR10299_20200514,"['Arena ID = 1', 'Arena Material = Clear Plastic / Plexiglass', 'Arena Size = 44.5x44.5', 'Central zone surface area = 40', 'Color of arena = Transparent', 'Disinfectant = 10% Nolvasan Solution', 'Distance from light source: if direct illumination = 62', 'Equipment ID = 107', 'Equipment manufacturer = Columbus Instruments', 'Equipment model = Opto-Varimex 4', 'Experimenter ID = 0', 'Height of the wall = 20', 'Light intensity in the centre of the arena = 150-200', 'Number of animals per cage = 1', 'Periphery zone = 8', 'Software Version = Opto-Varimex AutoTrack 5.x', 'Start Time = 2020-07-06T11:12:39-07:00', 'Type of analysis = Wide beam break']",a41f1a21bc519c78a116277740720f96,2dcdafd7aed0c6bfd67f6727016bc9f3,time_series,Whole arena average speed series,IMPC_OFD_002_001,UC Davis,UCD Pipeline,UCD_001,IMPC_OFD,Open Field,,IMPC_OFD_001,UC Davis,DTCC,male,4b979c710d4a64132f3eb01ba6638c58,MGI:2683688,C57BL/6NCrl,,,,,2020-07-06T00:00:00Z,23.11,2020-07-09T00:00:00Z,56,IMPC_GRS_003_001,heterozygote
1816870718502076419,54,7,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,103.0,IMPC,2020-09-01T00:00:00Z,2020-10-25T00:00:00Z,EFO:0002948,postnatal,2.0,,2d02f17b4121e466c495c1661e779339,GRS_CR10299-169_2020-10-25,CR10299-169,,MGI:97490,Pax6,involves: C57BL/6NCrl,dfcd5e6d-363f-43c1-9fe8-d2e78bbcd313,,IMPCLS:0005,Early adult,CR10299_20200901,"['Date equipment last calibrated = 2019-03-21', 'Equipment ID = 97', 'Equipment manufacturer = Chatillon', 'Equipment model = E-DFD-E-002', 'Experimenter ID = 20', 'Grid model = HMGU plate']",e043730245aac7dde9c887f067e30106,ac0596ef34251af2bf4a11b365582469,time_series,Forelimb grip strength measurement,IMPC_GRS_001_001,UC Davis,UCD Pipeline,UCD_001,IMPC_GRS,Grip Strength,,IMPC_GRS_001,UC Davis,DTCC,female,e96f4bb61bce9437f3510a371ffeeedf,MGI:2683688,C57BL/6NCrl,,,,,2020-10-25T00:00:00Z,17.89,2020-10-25T00:00:00Z,54,IMPC_GRS_003_001,heterozygote
1816870718908923908,,,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,no,CR10299,,IMPC,,2021-03-15T00:00:00Z,EFO:0002566,embryonic day 15.5,,,e484f670c56418a27c0aea9087f8ebd3,GEO_CR10299-203-5_2021-03-15,CR10299-203-5,,MGI:97490,Pax6,involves: C57BL/6NCrl,f223040d-e253-42d8-b353-cd340905c61e,,IMPCLS:0003,E15.5,CR10299,"['Equipment ID = 112', 'Equipment Manufacturer = Leica', 'Equipment Model = MDG36/10 450 126', 'Experimenter ID = 91', 'Fixative = 10% NBF, MgCl2, EGTA, IGEPAL, PBS without Ca and Mg | Post Fix for stained e12.5: 70% Glycerol in PBS without Ca and Mg', 'Time of Dissection = 12:01:44', 'Time of dark cycle end = 06:00:00', 'Time of dark cycle start = 18:00:00']",d41d8cd98f00b204e9800998ecf8427e,c4780f4eceb3d45e1edcc0c2fb92c194,categorical,Edema,IMPC_GEO_064_001,UC Davis,UCD Pipeline,UCD_001,IMPC_GEO,Gross Morphology Embryo E14.5-E15.5,,IMPC_GEO_003,UC Davis,DTCC,male,52acafd0a4de9a5747775e4f4826dfb5,MGI:2683688,C57BL/6NCrl,,,,,,,,,,heterozygote
1816870718984421384,100,14,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,7.0,IMPC,2020-06-29T00:00:00Z,2020-10-07T00:00:00Z,EFO:0002948,postnatal,,,d3b224dbdbae645b8f67c153f22d8c8e,XRY_CR10299-157_2020-10-07,CR10299-157,,MGI:97490,Pax6,involves: C57BL/6NCrl,a4fea495-ff2e-4124-81d0-798170d1c7b7,,IMPCLS:0005,Early adult,CR10299_20200629,"['Experimenter ID (analysis) = 15', 'Experimenter ID (scan) = 43', 'Settings level = 2', 'Settings time of exposure = 4910', 'Voltage settings = 36', 'Xray equipment ID = 12']",d41d8cd98f00b204e9800998ecf8427e,cf5ea64439c70c303639553cab0c1bc6,unidimensional,Number of cervical vertebrae,IMPC_XRY_013_001,UC Davis,UCD Pipeline,UCD_001,IMPC_XRY,X-ray,,IMPC_XRY_001,UC Davis,DTCC,female,401670fbeb7545007d5da9dfb248a7d2,MGI:2683688,C57BL/6NCrl,,,,,,22.99,2020-10-07T00:00:00Z,100,IMPC_BWT_001_001,heterozygote
1816870720835158024,83,11,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,759.0,IMPC,2020-05-31T00:00:00Z,2020-08-22T00:00:00Z,EFO:0002948,postnatal,,,df0920a31f7612f98cbab65966422418,ECG_CR10299-141_2020-08-22,CR10299-141,,MGI:97490,Pax6,involves: C57BL/6NCrl,7d5d9a32-53cd-492c-a382-024efb5a0581,,IMPCLS:0005,Early adult,CR10299_20200531,"['Anesthetic = No anesthesia', 'Equipment ID = 13', 'Equipment Manufacturer = Mouse Specifics, Inc.', 'Equipment Model = ECGenie', 'Experimenter ID = 43']",fa584a3426dfb6b6f9d154f32daa7e33,845b147bc9612e908a8671401c6c31cb,unidimensional,HR,IMPC_ECG_002_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ECG,Electrocardiogram (ECG),,IMPC_ECG_003,UC Davis,DTCC,male,27747075233a8f387dff1f2653386aaf,MGI:2683688,C57BL/6NCrl,,,,,,33.49,2020-08-22T00:00:00Z,83,IMPC_BWT_001_001,heterozygote
1816870721187479555,54,7,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,As expected,CR10299,,IMPC,2020-05-14T00:00:00Z,2020-07-07T00:00:00Z,EFO:0002948,postnatal,,,d851968e630697f80d4803218b59f413,CSD_CR10299-137_2020-07-07,CR10299-137,,MGI:97490,Pax6,involves: C57BL/6NCrl,072b2ebd-abf9-420a-a97b-20a0380ca12d,,IMPCLS:0005,Early adult,CR10299_20200514,"['Experimenter ID = 111', 'Location of test = Open bench', 'Number of animals in cage = 3', 'Size of squares in arena = 12']",5199dc5692dca561ec8ff6be23dd4b58,9bb7326812c714e5339831536d9d18f2,categorical,Activity (body position),IMPC_CSD_029_001,UC Davis,UCD Pipeline,UCD_001,IMPC_CSD,Combined SHIRPA and Dysmorphology,,IMPC_CSD_003,UC Davis,DTCC,male,336dd9859ab43081439cbe75344d7134,MGI:2683688,C57BL/6NCrl,,,,,,23.49,2020-07-09T00:00:00Z,56,IMPC_GRS_003_001,heterozygote
1816870723308748803,105,15,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,normal,CR10299,,IMPC,2020-08-28T00:00:00Z,2020-12-11T00:00:00Z,EFO:0002948,postnatal,,,56911c239f3146ed9130d2c2b9a31dc8,EYE_CR10299-167_2020-12-11,CR10299-167,,MGI:97490,Pax6,involves: C57BL/6NCrl,15ebf6d8-ac9d-430f-8fc6-5842be2fd43f,,IMPCLS:0005,Early adult,CR10299_20200828,"['Dilation Method = Tropicamide+Phenylephrin', 'Experimenter ID = 120', 'General Anesthetic = No anesthesia', 'Ophthalmoscope Equipment ID = 93', 'Ophthalmoscope Equipment Manufacturer = Keeler LTD', 'Ophthalmoscope Equipment Model = SL4 4AA', 'Slit Lamp Equipment ID = 94', 'Slit Lamp Equipment Manufacturer = Kowa', 'Slit Lamp Equipment Model = SL-15', 'Topical Anesthetic = No anesthesia']",082ade3f07e76b4dae5045fd7190d816,83c331ada701618808159f49fdea18b5,categorical,Pupil Shape,IMPC_EYE_012_001,UC Davis,UCD Pipeline,UCD_001,IMPC_EYE,Eye Morphology,,IMPC_EYE_003,UC Davis,DTCC,female,38a1494f622cfa03c70681c5e47da6ac,MGI:2683688,C57BL/6NCrl,,,,,,,,,,heterozygote
1816870723524755456,111,15,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,,IMPC,2020-05-14T00:00:00Z,2020-09-02T00:00:00Z,EFO:0002948,postnatal,,,5811484a15fc046ad984e0fc2c3d9908,HIS_CR10299-137_2020-09-02,CR10299-137,,MGI:97490,Pax6,involves: C57BL/6NCrl,054c5b0e-2802-487b-8c7e-2a4aeed40514,,IMPCLS:0005,Early adult,CR10299_20200514,"['Date of sacrifice = 2020-09-02T12:36:55-07:00', 'Experimenter ID = 68', 'Section thickness = 5', 'Severity maximum score = 3', 'Stain = H&E']",d41d8cd98f00b204e9800998ecf8427e,74e1f2a9ba89192133e6a6416c29aeee,ontological,Prostate gland - MPATH pathological process term,IMPC_HIS_153_002,UC Davis,UCD Pipeline,UCD_001,IMPC_HIS,Histopathology,,IMPC_HIS_003,UC Davis,DTCC,male,336dd9859ab43081439cbe75344d7134,MGI:2683688,C57BL/6NCrl,['No pathological entity observable.'],['MPATH:458'],['normal'],,,29.17,2020-09-02T00:00:00Z,111,IMPC_HWT_007_001,heterozygote
1816870747599011851,55,7,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,5118.989,IMPC,2020-09-01T00:00:00Z,2020-10-26T00:00:00Z,EFO:0002948,postnatal,,,7902c21a1d93c031572cdb604e2c1c1e,OFD_CR10299-169_2020-10-26,CR10299-169,,MGI:97490,Pax6,involves: C57BL/6NCrl,3ba84ead-164c-4807-a229-37e32118e72e,,IMPCLS:0005,Early adult,CR10299_20200901,"['Arena ID = 1', 'Arena Material = Clear Plastic / Plexiglass', 'Arena Size = 44.5x44.5', 'Central zone surface area = 40', 'Color of arena = Transparent', 'Disinfectant = 10% Nolvasan Solution', 'Distance from light source: if direct illumination = 62', 'Equipment ID = 107', 'Equipment manufacturer = Columbus Instruments', 'Equipment model = Opto-Varimex 4', 'Experimenter ID = 0', 'Height of the wall = 20', 'Light intensity in the centre of the arena = 150-200', 'Number of animals per cage = 1', 'Periphery zone = 8', 'Software Version = Opto-Varimex AutoTrack 5.x', 'Start Time = 2020-10-26T10:11:57-07:00', 'Type of analysis = Wide beam break']",a41f1a21bc519c78a116277740720f96,8cb8be04cf777617698c31a623a1a42f,unidimensional,Periphery distance travelled,IMPC_OFD_010_001,UC Davis,UCD Pipeline,UCD_001,IMPC_OFD,Open Field,,IMPC_OFD_001,UC Davis,DTCC,female,e96f4bb61bce9437f3510a371ffeeedf,MGI:2683688,C57BL/6NCrl,,,,,,17.89,2020-10-25T00:00:00Z,54,IMPC_GRS_003_001,heterozygote
1816870748758736899,114,16,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,34.0,IMPC,2020-06-23T00:00:00Z,2020-11-12T00:00:00Z,EFO:0002948,postnatal,,,f1863f595cafafcebbd11cd1cf6632c6,CBC_CR10299-154_2020-11-12,CR10299-154,,MGI:97490,Pax6,involves: C57BL/6NCrl,bd4a6a34-0d9f-4420-a0f0-ceeffa1c5310,,IMPCLS:0005,Early adult,CR10299_20200623,"['Anesthesia used for blood collection = No', 'Anticoagulant = No', 'Blood analysis experimenter ID = 1', 'Blood collection experimenter ID = 1', 'Date and time of blood collection = 2020-10-15T12:01:00-07:00', 'Date and time of sacrifice = 2020-10-15T12:00:04-07:00', 'Equipment ID = 87', 'Equipment manufacturer = Beckman Coulter', 'Equipment model = AU 480', 'Fasting = Four hours before bleeding', 'ID of blood collection SOP = PHENO_CBC', 'Method of blood collection = Cardiac puncture', 'Sample dilution = Neat serum', 'Sample status = Frozen', 'Sample type = Serum', 'Samples kept on ice between collection and analysis = Yes', 'Storage temperature from blood collection till measurement = null']",fa0ed3d6f98ccd5747fb841c1b292956,a3e1443e77ac9691d778252ea3699b53,unidimensional,Albumin,IMPC_CBC_007_001,UC Davis,UCD Pipeline,UCD_001,IMPC_CBC,Clinical Chemistry,,IMPC_CBC_003,UC Davis,DTCC,male,9c0d75dfc944ceab2036f5aed09921f8,MGI:2683688,C57BL/6NCrl,,,,,,27.23,2020-10-15T00:00:00Z,114,UCD_OWT_001_001,heterozygote
1816870750118739969,84,12,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,23.5,IMPC,2020-08-28T00:00:00Z,2020-11-20T00:00:00Z,EFO:0002948,postnatal,,,a678d41a3feb32b909a27073235ebb0d,ECG_CR10299-165_2020-11-20,CR10299-165,,MGI:97490,Pax6,involves: C57BL/6NCrl,68923b54-e058-4255-ad50-888b42b01353,,IMPCLS:0005,Early adult,CR10299_20200828,"['Anesthetic = No anesthesia', 'Equipment ID = 13', 'Equipment Manufacturer = Mouse Specifics, Inc.', 'Equipment Model = ECGenie', 'Experimenter ID = 134']",fa584a3426dfb6b6f9d154f32daa7e33,c381b0375db02503f575315d05bcee4e,unidimensional,PR,IMPC_ECG_006_001,UC Davis,UCD Pipeline,UCD_001,IMPC_ECG,Electrocardiogram (ECG),,IMPC_ECG_003,UC Davis,DTCC,female,5009438bcbf583a1c5b45f1bccc4ad9d,MGI:2683688,C57BL/6NCrl,,,,,,23.45,2020-11-20T00:00:00Z,84,IMPC_BWT_001_001,heterozygote
1816870753308508162,50,7,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,9.673393,IMPC,2020-05-31T00:00:00Z,2020-07-20T00:00:00Z,EFO:0002948,postnatal,5.0,,8a502a98baa81581cd3a92f695904ff2,OFD_CR10299-141_2020-07-20,CR10299-141,,MGI:97490,Pax6,involves: C57BL/6NCrl,0af73a76-8e09-48c5-832b-83a1d4d9b66a,,IMPCLS:0005,Early adult,CR10299_20200531,"['Arena ID = 2', 'Arena Material = Clear Plastic / Plexiglass', 'Arena Size = 44.5x44.5', 'Central zone surface area = 40', 'Color of arena = Transparent', 'Disinfectant = 10% Nolvasan Solution', 'Distance from light source: if direct illumination = 62', 'Equipment ID = 107', 'Equipment manufacturer = Columbus Instruments', 'Equipment model = Opto-Varimex 4', 'Experimenter ID = 0', 'Height of the wall = 20', 'Light intensity in the centre of the arena = 150-200', 'Number of animals per cage = 1', 'Periphery zone = 8', 'Software Version = Opto-Varimex AutoTrack 5.x', 'Start Time = 2020-07-20T11:03:16-07:00', 'Type of analysis = Wide beam break']",a41f1a21bc519c78a116277740720f96,323f2081ce4317f13463273184686e44,time_series,Whole arena average speed series,IMPC_OFD_002_001,UC Davis,UCD Pipeline,UCD_001,IMPC_OFD,Open Field,,IMPC_OFD_001,UC Davis,DTCC,male,27747075233a8f387dff1f2653386aaf,MGI:2683688,C57BL/6NCrl,,,,,2020-07-20T00:00:00Z,27.32,2020-07-23T00:00:00Z,53,IMPC_GRS_003_001,heterozygote
1816870789394202637,96,13,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,,CR10299,0.0599,IMPC,2020-08-28T00:00:00Z,2020-12-02T00:00:00Z,EFO:0002948,postnatal,,,46852967eb5eadfbcca8907e00ee0a06,DXA_CR10299-167_2020-12-02,CR10299-167,,MGI:97490,Pax6,involves: C57BL/6NCrl,14b46dfe-1aff-45d1-ad04-b38d38106495,,IMPCLS:0005,Early adult,CR10299_20200828,"['Anesthesia = Ketamine+Xylazine', 'Date equipment last calibrated = 2020-12-02', 'Equipment ID = 12', 'Equipment manufacturer = Faxitron Bioptics LLC', 'Equipment model = UltraFocus DXA', 'Experimenter ID = 19', 'Mouse Status = Anesthetized']",cb1584811cf6c88f3e279160c4bc8c88,59386c3248c2af6a9d9736779577696f,unidimensional,Bone Mineral Density (excluding skull),IMPC_DXA_004_001,UC Davis,UCD Pipeline,UCD_001,IMPC_DXA,Body Composition (DEXA lean/fat),,IMPC_DXA_001,UC Davis,DTCC,female,38a1494f622cfa03c70681c5e47da6ac,MGI:2683688,C57BL/6NCrl,,,,,,23.06,2020-12-02T00:00:00Z,96,IMPC_BWT_001_001,heterozygote
1816870790254034950,,,MGI:6277040,Pax6<em1(IMPC)Mbp>,Pax6<em1(IMPC)Mbp>/Pax6<+>,experimental,no,CR10299,,IMPC,,2021-03-15T00:00:00Z,EFO:0002566,embryonic day 15.5,,,807947f0f7d5374037f3c89e36d54e7a,GEO_CR10299-203-7_2021-03-15,CR10299-203-7,,MGI:97490,Pax6,involves: C57BL/6NCrl,02a7bf9c-1e32-460a-9fe9-5b82d12ff96e,,IMPCLS:0003,E15.5,CR10299,"['Equipment ID = 112', 'Equipment Manufacturer = Leica', 'Equipment Model = MDG36/10 450 126', 'Experimenter ID = 91', 'Fixative = 10% NBF, MgCl2, EGTA, IGEPAL, PBS without Ca and Mg | Post Fix for stained e12.5: 70% Glycerol in PBS without Ca and Mg', 'Time of Dissection = 12:01:44', 'Time of dark cycle end = 06:00:00', 'Time of dark cycle start = 18:00:00']",d41d8cd98f00b204e9800998ecf8427e,9e9f261006042c6a7aa64732ad95d74f,categorical,Cleft Palate,IMPC_GEO_018_002,UC Davis,UCD Pipeline,UCD_001,IMPC_GEO,Gross Morphology Embryo E14.5-E15.5,,IMPC_GEO_003,UC Davis,DTCC,female,20123cb28828cb3d88ea1a115980d0ea,MGI:2683688,C57BL/6NCrl,,,,,,,,,,heterozygote
